season,round,driver_id,position,points,wins
1994,16,montermini,,0.0,0
1995,17,michael_schumacher,1.0,102.0,9
1995,17,damon_hill,2.0,69.0,4
1995,17,coulthard,3.0,49.0,1
1995,17,herbert,4.0,45.0,2
1995,17,alesi,5.0,42.0,1
1995,17,berger,6.0,31.0,0
1995,17,hakkinen,7.0,17.0,0
1995,17,panis,8.0,16.0,0
1995,17,frentzen,9.0,15.0,0
1995,17,blundell,10.0,13.0,0
1995,17,barrichello,11.0,11.0,0
1995,17,irvine,12.0,10.0,0
1995,17,brundle,13.0,7.0,0
1995,17,morbidelli,14.0,5.0,0
1995,17,salo,15.0,5.0,0
1995,17,boullion,16.0,3.0,0
1995,17,suzuki,17.0,1.0,0
1995,17,lamy,18.0,1.0,0
1995,17,martini,,0.0,0
1995,17,katayama,,0.0,0
1995,17,diniz,,0.0,0
1995,17,papis,,0.0,0
1995,17,badoer,,0.0,0
1995,17,inoue,,0.0,0
1995,17,montermini,,0.0,0
1995,17,gachot,,0.0,0
1995,17,schiattarella,,0.0,0
1995,17,wendlinger,,0.0,0
1995,17,mansell,,0.0,0
1995,17,magnussen,,0.0,0
1995,17,verstappen,,0.0,0
1995,17,moreno,,0.0,0
1995,17,tarquini,,0.0,0
1995,17,deletraz,,0.0,0
1995,17,lavaggi,,0.0,0
1996,16,damon_hill,1.0,97.0,8
1996,16,villeneuve,2.0,78.0,4
1996,16,michael_schumacher,3.0,59.0,3
1996,16,alesi,4.0,47.0,0
1996,16,hakkinen,5.0,31.0,0
1996,16,berger,6.0,21.0,0
1996,16,coulthard,7.0,18.0,0
1996,16,barrichello,8.0,14.0,0
1996,16,panis,9.0,13.0,1
1996,16,irvine,10.0,11.0,0
1996,16,brundle,11.0,8.0,0
1996,16,frentzen,12.0,7.0,0
1996,16,salo,13.0,5.0,0
1996,16,herbert,14.0,4.0,0
1996,16,diniz,15.0,2.0,0
1996,16,verstappen,16.0,1.0,0
1996,16,katayama,,0.0,0
1996,16,rosset,,0.0,0
1996,16,fisichella,,0.0,0
1996,16,lamy,,0.0,0
1996,16,badoer,,0.0,0
1996,16,lavaggi,,0.0,0
1996,16,montermini,,0.0,0
1996,16,marques,,0.0,0
1997,17,villeneuve,1.0,81.0,7
1997,17,frentzen,2.0,42.0,1
1997,17,coulthard,3.0,36.0,2
1997,17,alesi,4.0,36.0,0
1997,17,berger,5.0,27.0,1
1997,17,hakkinen,6.0,27.0,1
1997,17,irvine,7.0,24.0,0
1997,17,fisichella,8.0,20.0,0
1997,17,panis,9.0,16.0,0
1997,17,herbert,10.0,15.0,0
1997,17,ralf_schumacher,11.0,13.0,0
1997,17,damon_hill,12.0,7.0,0
1997,17,barrichello,13.0,6.0,0
1997,17,wurz,14.0,4.0,0
1997,17,trulli,15.0,3.0,0
1997,17,diniz,16.0,2.0,0
1997,17,salo,17.0,2.0,0
1997,17,nakano,18.0,2.0,0
1997,17,larini,19.0,1.0,0
1997,17,michael_schumacher,,78.0,5
1997,17,magnussen,,0.0,0
1997,17,verstappen,,0.0,0
1997,17,morbidelli,,0.0,0
1997,17,fontana,,0.0,0
1997,17,katayama,,0.0,0
1997,17,marques,,0.0,0
1997,17,sospiri,,0.0,0
1997,17,rosset,,0.0,0
1998,16,hakkinen,1.0,100.0,8
1998,16,michael_schumacher,2.0,86.0,6
1998,16,coulthard,3.0,56.0,1
1998,16,irvine,4.0,47.0,0
1998,16,villeneuve,5.0,21.0,0
1998,16,damon_hill,6.0,20.0,1
1998,16,frentzen,7.0,17.0,0
1998,16,wurz,8.0,17.0,0
1998,16,fisichella,9.0,16.0,0
1998,16,ralf_schumacher,10.0,14.0,0
1998,16,alesi,11.0,9.0,0
1998,16,barrichello,12.0,4.0,0
1998,16,salo,13.0,3.0,0
1998,16,diniz,14.0,3.0,0
1998,16,herbert,15.0,1.0,0
1998,16,trulli,16.0,1.0,0
1998,16,magnussen,17.0,1.0,0
1998,16,nakano,,0.0,0
1998,16,tuero,,0.0,0
1998,16,rosset,,0.0,0
1998,16,takagi,,0.0,0
1998,16,panis,,0.0,0
1998,16,verstappen,,0.0,0
1999,16,hakkinen,1.0,76.0,5
1999,16,irvine,2.0,74.0,4
1999,16,frentzen,3.0,54.0,2
1999,16,coulthard,4.0,48.0,2
1999,16,michael_schumacher,5.0,44.0,2
1999,16,ralf_schumacher,6.0,35.0,0
1999,16,barrichello,7.0,21.0,0
1999,16,herbert,8.0,15.0,1
1999,16,fisichella,9.0,13.0,0
1999,16,salo,10.0,10.0,0
1999,16,trulli,11.0,7.0,0
1999,16,damon_hill,12.0,7.0,0
1999,16,wurz,13.0,3.0,0
1999,16,diniz,14.0,3.0,0
1999,16,alesi,15.0,2.0,0
1999,16,panis,16.0,2.0,0
1999,16,gene,17.0,1.0,0
1999,16,rosa,18.0,1.0,0
1999,16,zanardi,,0.0,0
1999,16,takagi,,0.0,0
1999,16,villeneuve,,0.0,0
1999,16,zonta,,0.0,0
1999,16,badoer,,0.0,0
1999,16,sarrazin,,0.0,0
2000,17,michael_schumacher,1.0,108.0,9
2000,17,hakkinen,2.0,89.0,4
2000,17,coulthard,3.0,73.0,3
2000,17,barrichello,4.0,62.0,1
2000,17,ralf_schumacher,5.0,24.0,0
2000,17,fisichella,6.0,18.0,0
2000,17,villeneuve,7.0,17.0,0
2000,17,button,8.0,12.0,0
2000,17,frentzen,9.0,11.0,0
2000,17,trulli,10.0,6.0,0
2000,17,salo,11.0,6.0,0
2000,17,verstappen,12.0,5.0,0
2000,17,irvine,13.0,4.0,0
2000,17,zonta,14.0,3.0,0
2000,17,wurz,15.0,2.0,0
2000,17,rosa,16.0,2.0,0
2000,17,herbert,,0.0,0
2000,17,diniz,,0.0,0
2000,17,gene,,0.0,0
2000,17,heidfeld,,0.0,0
2000,17,mazzacane,,0.0,0
2000,17,alesi,,0.0,0
2000,17,burti,,0.0,0
2001,17,michael_schumacher,1.0,123.0,9
2001,17,coulthard,2.0,65.0,2
2001,17,barrichello,3.0,56.0,0
2001,17,ralf_schumacher,4.0,49.0,3
2001,17,hakkinen,5.0,37.0,2
2001,17,montoya,6.0,31.0,1
2001,17,villeneuve,7.0,12.0,0
2001,17,heidfeld,8.0,12.0,0
2001,17,trulli,9.0,12.0,0
2001,17,raikkonen,10.0,9.0,0
2001,17,fisichella,11.0,8.0,0
2001,17,irvine,12.0,6.0,0
2001,17,frentzen,13.0,6.0,0
2001,17,panis,14.0,5.0,0
2001,17,alesi,15.0,5.0,0
2001,17,rosa,16.0,3.0,0
2001,17,button,17.0,2.0,0
2001,17,verstappen,18.0,1.0,0
2001,17,zonta,,0.0,0
2001,17,burti,,0.0,0
2001,17,bernoldi,,0.0,0
2001,17,marques,,0.0,0
2001,17,alonso,,0.0,0
2001,17,enge,,0.0,0
2001,17,mazzacane,,0.0,0
2001,17,yoong,,0.0,0
2002,17,michael_schumacher,1.0,144.0,11
2002,17,barrichello,2.0,77.0,4
2002,17,montoya,3.0,50.0,0
2002,17,ralf_schumacher,4.0,42.0,1
2002,17,coulthard,5.0,41.0,1
2002,17,raikkonen,6.0,24.0,0
2002,17,button,7.0,14.0,0
2002,17,trulli,8.0,9.0,0
2002,17,irvine,9.0,8.0,0
2002,17,heidfeld,10.0,7.0,0
2002,17,fisichella,11.0,7.0,0
2002,17,villeneuve,12.0,4.0,0
2002,17,massa,13.0,4.0,0
2002,17,panis,14.0,3.0,0
2002,17,sato,15.0,2.0,0
2002,17,webber,16.0,2.0,0
2002,17,salo,17.0,2.0,0
2002,17,frentzen,18.0,2.0,0
2002,17,mcnish,19.0,0.0,0
2002,17,yoong,20.0,0.0,0
2002,17,rosa,21.0,0.0,0
2002,17,bernoldi,22.0,0.0,0
2002,17,davidson,,0.0,0
2003,16,michael_schumacher,1.0,93.0,6
2003,16,raikkonen,2.0,91.0,1
2003,16,montoya,3.0,82.0,2
2003,16,barrichello,4.0,65.0,2
2003,16,ralf_schumacher,5.0,58.0,2
2003,16,alonso,6.0,55.0,1
2003,16,coulthard,7.0,51.0,1
2003,16,trulli,8.0,33.0,0
2003,16,button,9.0,17.0,0
2003,16,webber,10.0,17.0,0
2003,16,frentzen,11.0,13.0,0
2003,16,fisichella,12.0,12.0,1
2003,16,matta,13.0,10.0,0
2003,16,heidfeld,14.0,6.0,0
2003,16,panis,15.0,6.0,0
2003,16,villeneuve,16.0,6.0,0
2003,16,gene,17.0,4.0,0
2003,16,sato,18.0,3.0,0
2003,16,firman,19.0,1.0,0
2003,16,wilson,20.0,1.0,0
2003,16,pizzonia,21.0,0.0,0
2003,16,verstappen,22.0,0.0,0
2003,16,kiesa,23.0,0.0,0
2003,16,baumgartner,24.0,0.0,0
2004,18,michael_schumacher,1.0,148.0,13
2004,18,barrichello,2.0,114.0,2
2004,18,button,3.0,85.0,0
2004,18,alonso,4.0,59.0,0
2004,18,montoya,5.0,58.0,1
2004,18,trulli,6.0,46.0,1
2004,18,raikkonen,7.0,45.0,1
2004,18,sato,8.0,34.0,0
2004,18,ralf_schumacher,9.0,24.0,0
2004,18,coulthard,10.0,24.0,0
2004,18,fisichella,11.0,22.0,0
2004,18,massa,12.0,12.0,0
2004,18,webber,13.0,7.0,0
2004,18,panis,14.0,6.0,0
2004,18,pizzonia,15.0,6.0,0
2004,18,klien,16.0,3.0,0
2004,18,matta,17.0,3.0,0
2004,18,heidfeld,18.0,3.0,0
2004,18,glock,19.0,2.0,0
2004,18,baumgartner,20.0,1.0,0
2004,18,villeneuve,21.0,0.0,0
2004,18,zonta,22.0,0.0,0
2004,18,gene,23.0,0.0,0
2004,18,pantano,24.0,0.0,0
2004,18,bruni,25.0,0.0,0
2005,19,alonso,1.0,133.0,7
2005,19,raikkonen,2.0,112.0,7
2005,19,michael_schumacher,3.0,62.0,1
2005,19,montoya,4.0,60.0,3
2005,19,fisichella,5.0,58.0,1
2005,19,ralf_schumacher,6.0,45.0,0
2005,19,trulli,7.0,43.0,0
2005,19,barrichello,8.0,38.0,0
2005,19,button,9.0,37.0,0
2005,19,webber,10.0,36.0,0
2005,19,heidfeld,11.0,28.0,0
2005,19,coulthard,12.0,24.0,0
2005,19,massa,13.0,11.0,0
2005,19,villeneuve,14.0,9.0,0
2005,19,klien,15.0,9.0,0
2005,19,monteiro,16.0,7.0,0
2005,19,wurz,17.0,6.0,0
2005,19,karthikeyan,18.0,5.0,0
2005,19,albers,19.0,4.0,0
2005,19,rosa,20.0,4.0,0
2005,19,friesacher,21.0,3.0,0
2005,19,pizzonia,22.0,2.0,0
2005,19,sato,23.0,1.0,0
2005,19,liuzzi,24.0,1.0,0
2005,19,doornbos,25.0,0.0,0
2005,19,zonta,,0.0,0
2005,19,davidson,,0.0,0
2006,18,alonso,1.0,134.0,7
2006,18,michael_schumacher,2.0,121.0,7
2006,18,massa,3.0,80.0,2
2006,18,fisichella,4.0,72.0,1
2006,18,raikkonen,5.0,65.0,0
2006,18,button,6.0,56.0,1
2006,18,barrichello,7.0,30.0,0
2006,18,montoya,8.0,26.0,0
2006,18,heidfeld,9.0,23.0,0
2006,18,ralf_schumacher,10.0,20.0,0
2006,18,rosa,11.0,19.0,0
2006,18,trulli,12.0,15.0,0
2006,18,coulthard,13.0,14.0,0
2006,18,webber,14.0,7.0,0
2006,18,villeneuve,15.0,7.0,0
2006,18,kubica,16.0,6.0,0
2006,18,rosberg,17.0,4.0,0
2006,18,klien,18.0,2.0,0
2006,18,liuzzi,19.0,1.0,0
2006,18,speed,20.0,0.0,0
2006,18,monteiro,21.0,0.0,0
2006,18,albers,22.0,0.0,0
2006,18,sato,23.0,0.0,0
2006,18,doornbos,24.0,0.0,0
2006,18,ide,25.0,0.0,0
2006,18,yamamoto,26.0,0.0,0
2006,18,montagny,27.0,0.0,0
2007,17,raikkonen,1.0,110.0,6
2007,17,hamilton,2.0,109.0,4
2007,17,alonso,3.0,109.0,4
2007,17,massa,4.0,94.0,3
2007,17,heidfeld,5.0,61.0,0
2007,17,kubica,6.0,39.0,0
2007,17,kovalainen,7.0,30.0,0
2007,17,fisichella,8.0,21.0,0
2007,17,rosberg,9.0,20.0,0
2007,17,coulthard,10.0,14.0,0
2007,17,wurz,11.0,13.0,0
2007,17,webber,12.0,10.0,0
2007,17,trulli,13.0,8.0,0
2007,17,vettel,14.0,6.0,0
2007,17,button,15.0,6.0,0
2007,17,ralf_schumacher,16.0,5.0,0
2007,17,sato,17.0,4.0,0
2007,17,liuzzi,18.0,3.0,0
2007,17,sutil,19.0,1.0,0
2007,17,barrichello,20.0,0.0,0
2007,17,speed,21.0,0.0,0
2007,17,nakajima,22.0,0.0,0
2007,17,davidson,23.0,0.0,0
2007,17,yamamoto,24.0,0.0,0
2007,17,albers,25.0,0.0,0
2007,17,markus_winkelhock,,0.0,0
2008,18,hamilton,1.0,98.0,5
2008,18,massa,2.0,97.0,6
2008,18,raikkonen,3.0,75.0,2
2008,18,kubica,4.0,75.0,1
2008,18,alonso,5.0,61.0,2
2008,18,heidfeld,6.0,60.0,0
2008,18,kovalainen,7.0,53.0,1
2008,18,vettel,8.0,35.0,1
2008,18,trulli,9.0,31.0,0
2008,18,glock,10.0,25.0,0
2008,18,webber,11.0,21.0,0
2008,18,piquet_jr,12.0,19.0,0
2008,18,rosberg,13.0,17.0,0
2008,18,barrichello,14.0,11.0,0
2008,18,nakajima,15.0,9.0,0
2008,18,coulthard,16.0,8.0,0
2008,18,bourdais,17.0,4.0,0
2008,18,button,18.0,3.0,0
2008,18,fisichella,19.0,0.0,0
2008,18,sutil,20.0,0.0,0
2008,18,sato,21.0,0.0,0
2008,18,davidson,22.0,0.0,0
2009,17,button,1.0,95.0,6
2009,17,vettel,2.0,84.0,4
2009,17,barrichello,3.0,77.0,2
2009,17,webber,4.0,69.5,2
2009,17,hamilton,5.0,49.0,2
2009,17,raikkonen,6.0,48.0,1
2009,17,rosberg,7.0,34.5,0
2009,17,trulli,8.0,32.5,0
2009,17,alonso,9.0,26.0,0
2009,17,glock,10.0,24.0,0
2009,17,massa,11.0,22.0,0
2009,17,kovalainen,12.0,22.0,0
2009,17,heidfeld,13.0,19.0,0
2009,17,kubica,14.0,17.0,0
2009,17,fisichella,15.0,8.0,0
2009,17,buemi,16.0,6.0,0
2009,17,sutil,17.0,5.0,0
2009,17,kobayashi,18.0,3.0,0
2009,17,bourdais,19.0,2.0,0
2009,17,nakajima,20.0,0.0,0
2009,17,piquet_jr,21.0,0.0,0
2009,17,liuzzi,22.0,0.0,0
2009,17,grosjean,23.0,0.0,0
2009,17,alguersuari,24.0,0.0,0
2009,17,badoer,25.0,0.0,0
2010,19,vettel,1.0,256.0,5
2010,19,alonso,2.0,252.0,5
2010,19,webber,3.0,242.0,4
2010,19,hamilton,4.0,240.0,3
2010,19,button,5.0,214.0,2
2010,19,massa,6.0,144.0,0
2010,19,rosberg,7.0,142.0,0
2010,19,kubica,8.0,136.0,0
2010,19,michael_schumacher,9.0,72.0,0
2010,19,barrichello,10.0,47.0,0
2010,19,sutil,11.0,47.0,0
2010,19,kobayashi,12.0,32.0,0
2010,19,petrov,13.0,27.0,0
2010,19,hulkenberg,14.0,22.0,0
2010,19,liuzzi,15.0,21.0,0
2010,19,buemi,16.0,8.0,0
2010,19,rosa,17.0,6.0,0
2010,19,heidfeld,18.0,6.0,0
2010,19,alguersuari,19.0,5.0,0
2010,19,kovalainen,20.0,0.0,0
2010,19,trulli,21.0,0.0,0
2010,19,chandhok,22.0,0.0,0
2010,19,bruno_senna,23.0,0.0,0
2010,19,grassi,24.0,0.0,0
2010,19,glock,25.0,0.0,0
2010,19,yamamoto,26.0,0.0,0
2010,19,klien,27.0,0.0,0
2011,19,vettel,1.0,392.0,11
2011,19,button,2.0,270.0,3
2011,19,webber,3.0,258.0,1
2011,19,alonso,4.0,257.0,1
2011,19,hamilton,5.0,227.0,3
2011,19,massa,6.0,118.0,0
2011,19,rosberg,7.0,89.0,0
2011,19,michael_schumacher,8.0,76.0,0
2011,19,sutil,9.0,42.0,0
2011,19,petrov,10.0,37.0,0
2011,19,heidfeld,11.0,34.0,0
2011,19,kobayashi,12.0,30.0,0
2011,19,resta,13.0,27.0,0
2011,19,alguersuari,14.0,26.0,0
2011,19,buemi,15.0,15.0,0
2011,19,perez,16.0,14.0,0
2011,19,barrichello,17.0,4.0,0
2011,19,bruno_senna,18.0,2.0,0
2011,19,maldonado,19.0,1.0,0
2011,19,rosa,20.0,0.0,0
2011,19,trulli,21.0,0.0,0
2011,19,kovalainen,22.0,0.0,0
2011,19,liuzzi,23.0,0.0,0
2011,19,ambrosio,24.0,0.0,0
2011,19,glock,25.0,0.0,0
2011,19,karthikeyan,26.0,0.0,0
2011,19,ricciardo,27.0,0.0,0
2011,19,chandhok,28.0,0.0,0
2012,20,vettel,1.0,281.0,5
2012,20,alonso,2.0,278.0,3
2012,20,raikkonen,3.0,207.0,1
2012,20,hamilton,4.0,190.0,4
2012,20,button,5.0,188.0,3
2012,20,webber,6.0,179.0,2
2012,20,massa,7.0,122.0,0
2012,20,grosjean,8.0,96.0,0
2012,20,rosberg,9.0,93.0,1
2012,20,perez,10.0,66.0,0
2012,20,hulkenberg,11.0,63.0,0
2012,20,kobayashi,12.0,60.0,0
2012,20,michael_schumacher,13.0,49.0,0
2012,20,resta,14.0,46.0,0
2012,20,maldonado,15.0,45.0,1
2012,20,bruno_senna,16.0,31.0,0
2012,20,vergne,17.0,16.0,0
2012,20,ricciardo,18.0,10.0,0
2012,20,petrov,19.0,0.0,0
2012,20,glock,20.0,0.0,0
2012,20,pic,21.0,0.0,0
2012,20,kovalainen,22.0,0.0,0
2012,20,ambrosio,23.0,0.0,0
2012,20,karthikeyan,24.0,0.0,0
2012,20,rosa,25.0,0.0,0
2013,19,vettel,1.0,397.0,13
2013,19,alonso,2.0,242.0,2
2013,19,webber,3.0,199.0,0
2013,19,hamilton,4.0,189.0,1
2013,19,raikkonen,5.0,183.0,1
2013,19,rosberg,6.0,171.0,2
2013,19,grosjean,7.0,132.0,0
2013,19,massa,8.0,112.0,0
2013,19,button,9.0,73.0,0
2013,19,hulkenberg,10.0,51.0,0
2013,19,perez,11.0,49.0,0
2013,19,resta,12.0,48.0,0
2013,19,sutil,13.0,29.0,0
2013,19,ricciardo,14.0,20.0,0
2013,19,vergne,15.0,13.0,0
2013,19,gutierrez,16.0,6.0,0
2013,19,bottas,17.0,4.0,0
2013,19,maldonado,18.0,1.0,0
2013,19,jules_bianchi,19.0,0.0,0
2013,19,pic,20.0,0.0,0
2013,19,garde,21.0,0.0,0
2013,19,kovalainen,22.0,0.0,0
2013,19,chilton,23.0,0.0,0
2014,19,hamilton,1.0,384.0,11
2014,19,rosberg,2.0,317.0,5
2014,19,ricciardo,3.0,238.0,3
2014,19,bottas,4.0,186.0,0
2014,19,vettel,5.0,167.0,0
2014,19,alonso,6.0,161.0,0
2014,19,massa,7.0,134.0,0
2014,19,button,8.0,126.0,0
2014,19,hulkenberg,9.0,96.0,0
2014,19,perez,10.0,59.0,0
2014,19,kevin_magnussen,11.0,55.0,0
2014,19,raikkonen,12.0,55.0,0
2014,19,vergne,13.0,22.0,0
2014,19,grosjean,14.0,8.0,0
2014,19,kvyat,15.0,8.0,0
2014,19,maldonado,16.0,2.0,0
2014,19,jules_bianchi,17.0,2.0,0
2014,19,sutil,18.0,0.0,0
2014,19,ericsson,19.0,0.0,0
2014,19,gutierrez,20.0,0.0,0
2014,19,chilton,21.0,0.0,0
2014,19,kobayashi,22.0,0.0,0
2014,19,stevens,23.0,0.0,0
2014,19,lotterer,,0.0,0
2015,19,hamilton,1.0,381.0,10
2015,19,rosberg,2.0,322.0,6
2015,19,vettel,3.0,278.0,3
2015,19,raikkonen,4.0,150.0,0
2015,19,bottas,5.0,136.0,0
2015,19,massa,6.0,121.0,0
2015,19,kvyat,7.0,95.0,0
2015,19,ricciardo,8.0,92.0,0
2015,19,perez,9.0,78.0,0
2015,19,hulkenberg,10.0,58.0,0
2015,19,grosjean,11.0,51.0,0
2015,19,max_verstappen,12.0,49.0,0
2015,19,nasr,13.0,27.0,0
2015,19,maldonado,14.0,27.0,0
2015,19,sainz,15.0,18.0,0
2015,19,button,16.0,16.0,0
2015,19,alonso,17.0,11.0,0
2015,19,ericsson,18.0,9.0,0
2015,19,merhi,19.0,0.0,0
2015,19,rossi,20.0,0.0,0
2015,19,stevens,21.0,0.0,0
2015,19,kevin_magnussen,,0.0,0
2016,21,rosberg,1.0,385.0,9
2016,21,hamilton,2.0,380.0,10
2016,21,ricciardo,3.0,256.0,1
2016,21,vettel,4.0,212.0,0
2016,21,max_verstappen,5.0,204.0,1
2016,21,raikkonen,6.0,186.0,0
2016,21,perez,7.0,101.0,0
2016,21,bottas,8.0,85.0,0
2016,21,hulkenberg,9.0,72.0,0
2016,21,alonso,10.0,54.0,0
2016,21,massa,11.0,53.0,0
2016,21,sainz,12.0,46.0,0
2016,21,grosjean,13.0,29.0,0
2016,21,kvyat,14.0,25.0,0
2016,21,button,15.0,21.0,0
2016,21,kevin_magnussen,16.0,7.0,0
2016,21,nasr,17.0,2.0,0
2016,21,jolyon_palmer,18.0,1.0,0
2016,21,wehrlein,19.0,1.0,0
2016,21,vandoorne,20.0,1.0,0
2016,21,gutierrez,21.0,0.0,0
2016,21,ericsson,22.0,0.0,0
2016,21,ocon,23.0,0.0,0
2016,21,haryanto,24.0,0.0,0
2017,20,hamilton,1.0,363.0,9
2017,20,vettel,2.0,317.0,5
2017,20,bottas,3.0,305.0,3
2017,20,raikkonen,4.0,205.0,0
2017,20,ricciardo,5.0,200.0,1
2017,20,max_verstappen,6.0,168.0,2
2017,20,perez,7.0,100.0,0
2017,20,ocon,8.0,87.0,0
2017,20,sainz,9.0,54.0,0
2017,20,hulkenberg,10.0,43.0,0
2017,20,massa,11.0,43.0,0
2017,20,stroll,12.0,40.0,0
2017,20,grosjean,13.0,28.0,0
2017,20,kevin_magnussen,14.0,19.0,0
2017,20,alonso,15.0,17.0,0
2017,20,vandoorne,16.0,13.0,0
2017,20,jolyon_palmer,17.0,8.0,0
2017,20,wehrlein,18.0,5.0,0
2017,20,kvyat,19.0,5.0,0
2017,20,ericsson,20.0,0.0,0
2017,20,gasly,21.0,0.0,0
2017,20,giovinazzi,22.0,0.0,0
2017,20,brendon_hartley,23.0,0.0,0
2017,20,button,,0.0,0
2017,20,resta,,0.0,0
2018,21,hamilton,1.0,408.0,11
2018,21,vettel,2.0,320.0,5
2018,21,raikkonen,3.0,251.0,1
2018,21,max_verstappen,4.0,249.0,2
2018,21,bottas,5.0,247.0,0
2018,21,ricciardo,6.0,170.0,2
2018,21,hulkenberg,7.0,69.0,0
2018,21,perez,8.0,62.0,0
2018,21,kevin_magnussen,9.0,56.0,0
2018,21,sainz,10.0,53.0,0
2018,21,alonso,11.0,50.0,0
2018,21,ocon,12.0,49.0,0
2018,21,leclerc,13.0,39.0,0
2018,21,grosjean,14.0,37.0,0
2018,21,gasly,15.0,29.0,0
2018,21,vandoorne,16.0,12.0,0
2018,21,ericsson,17.0,9.0,0
2018,21,stroll,18.0,6.0,0
2018,21,brendon_hartley,19.0,4.0,0
2018,21,sirotkin,20.0,1.0,0
2019,21,hamilton,1.0,413.0,11
2019,21,bottas,2.0,326.0,4
2019,21,max_verstappen,3.0,278.0,3
2019,21,leclerc,4.0,264.0,2
2019,21,vettel,5.0,240.0,1
2019,21,sainz,6.0,96.0,0
2019,21,gasly,7.0,95.0,0
2019,21,albon,8.0,92.0,0
2019,21,ricciardo,9.0,54.0,0
2019,21,perez,10.0,52.0,0
2019,21,norris,11.0,49.0,0
2019,21,raikkonen,12.0,43.0,0
2019,21,kvyat,13.0,37.0,0
2019,21,hulkenberg,14.0,37.0,0
2019,21,stroll,15.0,21.0,0
2019,21,kevin_magnussen,16.0,20.0,0
2019,21,giovinazzi,17.0,14.0,0
2019,21,grosjean,18.0,8.0,0
2019,21,kubica,19.0,1.0,0
2019,21,russell,20.0,0.0,0
2020,17,hamilton,1.0,347.0,11
2020,17,bottas,2.0,223.0,2
2020,17,max_verstappen,3.0,214.0,2
2020,17,perez,4.0,125.0,1
2020,17,ricciardo,5.0,119.0,0
2020,17,sainz,6.0,105.0,0
2020,17,albon,7.0,105.0,0
2020,17,leclerc,8.0,98.0,0
2020,17,norris,9.0,97.0,0
2020,17,gasly,10.0,75.0,1
2020,17,stroll,11.0,75.0,0
2020,17,ocon,12.0,62.0,0
2020,17,vettel,13.0,33.0,0
2020,17,kvyat,14.0,32.0,0
2020,17,hulkenberg,15.0,10.0,0
2020,17,raikkonen,16.0,4.0,0
2020,17,giovinazzi,17.0,4.0,0
2020,17,russell,18.0,3.0,0
2020,17,grosjean,19.0,2.0,0
2020,17,kevin_magnussen,20.0,1.0,0
2020,17,latifi,21.0,0.0,0
2020,17,aitken,22.0,0.0,0
2020,17,pietro_fittipaldi,23.0,0.0,0
2021,22,max_verstappen,1.0,395.5,10
2021,22,hamilton,2.0,387.5,8
2021,22,bottas,3.0,226.0,1
2021,22,perez,4.0,190.0,1
2021,22,sainz,5.0,164.5,0
2021,22,norris,6.0,160.0,0
2021,22,leclerc,7.0,159.0,0
2021,22,ricciardo,8.0,115.0,1
2021,22,gasly,9.0,110.0,0
2021,22,alonso,10.0,81.0,0
2021,22,ocon,11.0,74.0,1
2021,22,vettel,12.0,43.0,0
2021,22,stroll,13.0,34.0,0
2021,22,tsunoda,14.0,32.0,0
2021,22,russell,15.0,16.0,0
2021,22,raikkonen,16.0,10.0,0
2021,22,latifi,17.0,7.0,0
2021,22,giovinazzi,18.0,3.0,0
2021,22,mick_schumacher,19.0,0.0,0
2021,22,kubica,20.0,0.0,0
2021,22,mazepin,21.0,0.0,0
2022,22,max_verstappen,1.0,454.0,15
2022,22,leclerc,2.0,308.0,3
2022,22,perez,3.0,305.0,2
2022,22,russell,4.0,275.0,1
2022,22,sainz,5.0,246.0,1
2022,22,hamilton,6.0,240.0,0
2022,22,norris,7.0,122.0,0
2022,22,ocon,8.0,92.0,0
2022,22,alonso,9.0,81.0,0
2022,22,bottas,10.0,49.0,0
2022,22,ricciardo,11.0,37.0,0
2022,22,vettel,12.0,37.0,0
2022,22,kevin_magnussen,13.0,25.0,0
2022,22,gasly,14.0,23.0,0
2022,22,stroll,15.0,18.0,0
2022,22,mick_schumacher,16.0,12.0,0
2022,22,tsunoda,17.0,12.0,0
2022,22,zhou,18.0,6.0,0
2022,22,albon,19.0,4.0,0
2022,22,latifi,20.0,2.0,0
2022,22,de_vries,21.0,2.0,0
2022,22,hulkenberg,22.0,0.0,0
2023,22,max_verstappen,1.0,575.0,19
2023,22,perez,2.0,285.0,2
2023,22,hamilton,3.0,234.0,0
2023,22,alonso,4.0,206.0,0
2023,22,leclerc,5.0,206.0,0
2023,22,norris,6.0,205.0,0
2023,22,sainz,7.0,200.0,1
2023,22,russell,8.0,175.0,0
2023,22,piastri,9.0,97.0,0
2023,22,stroll,10.0,74.0,0
2023,22,gasly,11.0,62.0,0
2023,22,ocon,12.0,58.0,0
2023,22,albon,13.0,27.0,0
2023,22,tsunoda,14.0,17.0,0
2023,22,bottas,15.0,10.0,0
2023,22,hulkenberg,16.0,9.0,0
2023,22,ricciardo,17.0,6.0,0
2023,22,zhou,18.0,6.0,0
2023,22,kevin_magnussen,19.0,3.0,0
2023,22,lawson,20.0,2.0,0
2023,22,sargeant,21.0,1.0,0
2023,22,de_vries,22.0,0.0,0
2024,24,max_verstappen,1.0,437.0,9
2024,24,norris,2.0,374.0,4
2024,24,leclerc,3.0,356.0,3
2024,24,piastri,4.0,292.0,2
2024,24,sainz,5.0,290.0,2
2024,24,russell,6.0,245.0,2
2024,24,hamilton,7.0,223.0,2
2024,24,perez,8.0,152.0,0
2024,24,alonso,9.0,70.0,0
